"","PFC","Subcortical","COMT.Genotype","AgeInverseCentered","Sex.ID","reducedCorrPercentileContiguous","se","plo","phi","tlo","thi"
"230","SuperiorFrontalGyrus","Putamen",-0.073,-0.006,0,0.25036589634392,0.017507203417848,0.215351489508224,0.285380303179616,0.0102460568970151,0.490485735790824
"231","Ventral_ACC","Putamen",-0.073,-0.006,0,0.277094437755208,0.017507203417848,0.242080030919512,0.312108844590904,0.0369745983083031,0.517214277202112
"232","Dorsal_ACC","Accum",0.927,-0.006,0,0.269690367020477,0.0288111404229991,0.212068086174479,0.327312647866475,0.0252484396433459,0.514132294397608
"233","InferiorFrontalGyrus","Accum",0.927,-0.006,0,0.201641179483256,0.0288111404230007,0.144018898637255,0.259263460329258,-0.0428007478938758,0.446083106860388
"234","Lateral_OFC","Accum",0.927,-0.006,0,0.20308100188811,0.0288111404230007,0.145458721042109,0.260703282734111,-0.041360925489022,0.447522929265242
"235","Medial_OFC","Accum",0.927,-0.006,0,0.214324261272954,0.0288111404230007,0.156701980426953,0.271946542118956,-0.0301176661041776,0.458766188650086
"236","MiddleFrontalGyrus","Accum",0.927,-0.006,0,0.13964115511197,0.0288111404230007,0.0820188742659686,0.197263435957971,-0.104800772265162,0.384083082489102
"237","SuperiorFrontalGyrus","Accum",0.927,-0.006,0,0.193351764013252,0.0288111404230007,0.135729483167251,0.250974044859254,-0.0510901633638799,0.437793691390384
"238","Ventral_ACC","Accum",0.927,-0.006,0,0.331563242287855,0.0288111404230006,0.273940961441854,0.389185523133856,0.0871213149107229,0.576005169664987
"239","Dorsal_ACC","Caudate",0.927,-0.006,0,0.266009732568569,0.0288111404230008,0.208387451722568,0.323632013414571,0.0215678051914374,0.510451659945702
"240","InferiorFrontalGyrus","Caudate",0.927,-0.006,0,0.212623438256122,0.0288111404230006,0.15500115741012,0.270245719102123,-0.0318184891210104,0.457065365633254
"241","Lateral_OFC","Caudate",0.927,-0.006,0,0.207604882049081,0.0288111404230006,0.14998260120308,0.265227162895082,-0.0368370453280508,0.452046809426213
"242","Medial_OFC","Caudate",0.927,-0.006,0,0.160381064963647,0.0288111404230006,0.102758784117645,0.218003345809648,-0.0840608624134853,0.404822992340779
"243","MiddleFrontalGyrus","Caudate",0.927,-0.006,0,0.18239479829681,0.0288111404230006,0.124772517450809,0.240017079142811,-0.0620471290803222,0.426836725673942
"244","SuperiorFrontalGyrus","Caudate",0.927,-0.006,0,0.219536324176666,0.0288111404230006,0.161914043330665,0.277158605022668,-0.0249056032004656,0.463978251553798
"245","Ventral_ACC","Caudate",0.927,-0.006,0,0.2728721529665,0.0288111404230006,0.215249872120499,0.330494433812501,0.0284302255893682,0.517314080343632
"246","Dorsal_ACC","Putamen",0.927,-0.006,0,0.492925788709295,0.0288111404230008,0.435303507863294,0.550548069555297,0.248483861332163,0.737367716086427
"247","InferiorFrontalGyrus","Putamen",0.927,-0.006,0,0.350985347375829,0.0288111404230006,0.293363066529828,0.40860762822183,0.106543419998697,0.595427274752961
"248","Lateral_OFC","Putamen",0.927,-0.006,0,0.24096559010579,0.0288111404230006,0.183343309259789,0.298587870951791,-0.00347633727134186,0.485407517482922
"249","Medial_OFC","Putamen",0.927,-0.006,0,0.187064604591948,0.0288111404230006,0.129442323745946,0.244686885437949,-0.0573773227851843,0.43150653196908
"250","MiddleFrontalGyrus","Putamen",0.927,-0.006,0,0.188235567945899,0.0288111404230006,0.130613287099898,0.245857848791901,-0.0562063594312325,0.432677495323031
"251","SuperiorFrontalGyrus","Putamen",0.927,-0.006,0,0.263277247450122,0.0288111404230006,0.205654966604121,0.320899528296124,0.0188353200729905,0.507719174827254
"252","Ventral_ACC","Putamen",0.927,-0.006,0,0.324042678471184,0.0288111404230006,0.266420397625183,0.381664959317185,0.079600751094052,0.568484605848316
"253","Dorsal_ACC","Accum",-1.073,-0.003,0,0.258285702091601,0.0274756479305531,0.203334406230495,0.313236997952707,0.0144595887920483,0.502111815391154
"254","InferiorFrontalGyrus","Accum",-1.073,-0.003,0,0.158203483170576,0.0274756479305546,0.103252187309467,0.213154779031685,-0.0856226301289778,0.402029596470129
"255","Lateral_OFC","Accum",-1.073,-0.003,0,0.180852032658733,0.0274756479305546,0.125900736797624,0.235803328519842,-0.0629740806408203,0.424678145958287
"256","Medial_OFC","Accum",-1.073,-0.003,0,0.239954234471948,0.0274756479305545,0.185002938610839,0.294905530333057,-0.0038718788276052,0.483780347771502
"257","MiddleFrontalGyrus","Accum",-1.073,-0.003,0,0.140898987319986,0.0274756479305546,0.0859476914588772,0.195850283181096,-0.102927125979567,0.38472510061954
"258","SuperiorFrontalGyrus","Accum",-1.073,-0.003,0,0.19183244617799,0.0274756479305546,0.136881150316881,0.246783742039099,-0.0519936671215634,0.435658559477544
"259","Ventral_ACC","Accum",-1.073,-0.003,0,0.326976868787427,0.0274756479305545,0.272025572926318,0.381928164648536,0.0831507554878732,0.57080298208698
"260","Dorsal_ACC","Caudate",-1.073,-0.003,0,0.3000233473772,0.0274756479305547,0.24507205151609,0.354974643238309,0.0561972340776462,0.543849460676754
"261","InferiorFrontalGyrus","Caudate",-1.073,-0.003,0,0.224060614690759,0.0274756479305545,0.16910931882965,0.279011910551868,-0.0197654986087948,0.467886727990312
"262","Lateral_OFC","Caudate",-1.073,-0.003,0,0.22284101636464,0.0274756479305545,0.167889720503531,0.277792312225749,-0.0209850969349132,0.466667129664194
"263","Medial_OFC","Caudate",-1.073,-0.003,0,0.203334362959536,0.0274756479305545,0.148383067098427,0.258285658820644,-0.040491750340018,0.447160476259089
"264","MiddleFrontalGyrus","Caudate",-1.073,-0.003,0,0.191592184726827,0.0274756479305545,0.136640888865718,0.246543480587936,-0.0522339285727265,0.435418298026381
"265","SuperiorFrontalGyrus","Caudate",-1.073,-0.003,0,0.241522061118477,0.0274756479305545,0.186570765257368,0.296473356979586,-0.00230405218107629,0.485348174418031
"266","Ventral_ACC","Caudate",-1.073,-0.003,0,0.314297144375862,0.0274756479305545,0.259345848514754,0.369248440236971,0.0704710310763089,0.558123257675416
"267","Dorsal_ACC","Putamen",-1.073,-0.003,0,0.398043555439247,0.0274756479305547,0.343092259578138,0.452994851300357,0.154217442139694,0.641869668738801
"268","InferiorFrontalGyrus","Putamen",-1.073,-0.003,0,0.310096785485151,0.0274756479305545,0.255145489624042,0.36504808134626,0.0662706721855974,0.553922898784705
"269","Lateral_OFC","Putamen",-1.073,-0.003,0,0.23354369161024,0.0274756479305545,0.178592395749131,0.288494987471349,-0.0102824216893136,0.477369804909794
"270","Medial_OFC","Putamen",-1.073,-0.003,0,0.222484665994522,0.0274756479305545,0.167533370133413,0.277435961855631,-0.0213414473050313,0.466310779294076
"271","MiddleFrontalGyrus","Putamen",-1.073,-0.003,0,0.184291174628249,0.0274756479305545,0.12933987876714,0.239242470489358,-0.0595349386713044,0.428117287927803
"272","SuperiorFrontalGyrus","Putamen",-1.073,-0.003,0,0.247258823773833,0.0274756479305545,0.192307527912724,0.302210119634942,0.00343271047427904,0.491084937073386
"273","Ventral_ACC","Putamen",-1.073,-0.003,0,0.244993014750241,0.0274756479305545,0.190041718889132,0.29994431061135,0.00116690145068776,0.488819128049795
"274","Dorsal_ACC","Accum",-0.073,-0.003,0,0.267345754355094,0.0160758965733665,0.235193961208361,0.299497547501827,0.0276266136664503,0.507064895043738
"275","InferiorFrontalGyrus","Accum",-0.073,-0.003,0,0.183419649062923,0.0160758965733669,0.151267855916189,0.215571442209657,-0.0562994916257212,0.423138789751567
"276","Lateral_OFC","Accum",-0.073,-0.003,0,0.193460385815159,0.0160758965733669,0.161308592668425,0.225612178961893,-0.0462587548734851,0.433179526503803
"277","Medial_OFC","Accum",-0.073,-0.003,0,0.228723795674627,0.0160758965733668,0.196572002527894,0.260875588821361,-0.0109953450140167,0.468442936363272
"278","MiddleFrontalGyrus","Accum",-0.073,-0.003,0,0.142077344255298,0.0160758965733669,0.109925551108564,0.174229137402032,-0.0976417964333461,0.381796484943942
"279","SuperiorFrontalGyrus","Accum",-0.073,-0.003,0,0.195014046482707,0.0160758965733669,0.162862253335973,0.227165839629441,-0.044705094205937,0.434733187171351
"280","Ventral_ACC","Accum",-0.073,-0.003,0,0.331216356322316,0.0160758965733668,0.299064563175582,0.36336814946905,0.0914972156336718,0.57093549701096
"281","Dorsal_ACC","Caudate",-0.073,-0.003,0,0.290010143578141,0.016075896573367,0.257858350431407,0.322161936724875,0.0502910028894968,0.529729284266785
"282","InferiorFrontalGyrus","Caudate",-0.073,-0.003,0,0.225490141886966,0.0160758965733669,0.193338348740232,0.2576419350337,-0.0142289988016782,0.46520928257561
"283","Lateral_OFC","Caudate",-0.073,-0.003,0,0.22075333832303,0.0160758965733669,0.188601545176296,0.252905131469764,-0.0189658023656141,0.460472479011674
"284","Medial_OFC","Caudate",-0.073,-0.003,0,0.183552100133977,0.0160758965733669,0.151400306987244,0.215703893280711,-0.0561670405546668,0.423271240822622
"285","MiddleFrontalGyrus","Caudate",-0.073,-0.003,0,0.191733323629522,0.0160758965733669,0.159581530482788,0.223885116776255,-0.0479858170591226,0.431452464318166
"286","SuperiorFrontalGyrus","Caudate",-0.073,-0.003,0,0.23688972288511,0.0160758965733669,0.204737929738376,0.269041516031844,-0.00282941780353446,0.476608863573754
"287","Ventral_ACC","Caudate",-0.073,-0.003,0,0.298710419533364,0.0160758965733669,0.26655862638663,0.330862212680097,0.0589912788447194,0.538429560222008
"288","Dorsal_ACC","Putamen",-0.073,-0.003,0,0.444618613082001,0.016075896573367,0.412466819935267,0.476770406228735,0.204899472393357,0.684337753770645
"289","InferiorFrontalGyrus","Putamen",-0.073,-0.003,0,0.332152873109176,0.0160758965733669,0.300001079962443,0.36430466625591,0.0924337324205323,0.571872013797821
"290","Lateral_OFC","Putamen",-0.073,-0.003,0,0.238665589282439,0.0160758965733669,0.206513796135705,0.270817382429173,-0.00105355140620494,0.478384729971083
"291","Medial_OFC","Putamen",-0.073,-0.003,0,0.206932693175576,0.0160758965733669,0.174780900028843,0.23908448632231,-0.0327864475130678,0.44665183386422
"292","MiddleFrontalGyrus","Putamen",-0.073,-0.003,0,0.18674322088317,0.0160758965733669,0.154591427736436,0.218895014029904,-0.0529759198054742,0.426462361571814
"293","SuperiorFrontalGyrus","Putamen",-0.073,-0.003,0,0.256318185096919,0.0160758965733669,0.224166391950185,0.288469978243653,0.0165990444082745,0.496037325785563
"294","Ventral_ACC","Putamen",-0.073,-0.003,0,0.283165467832274,0.0160758965733669,0.25101367468554,0.315317260979008,0.0434463271436298,0.522884608520918
"295","Dorsal_ACC","Accum",0.927,-0.003,0,0.276405806618587,0.026243193152395,0.223919420313797,0.328892192923378,0.0331233589219087,0.519688254315266
"296","InferiorFrontalGyrus","Accum",0.927,-0.003,0,0.20863581495527,0.0262431931523964,0.156149428650477,0.261122201260063,-0.0346466327414095,0.451918262651949
"297","Lateral_OFC","Accum",0.927,-0.003,0,0.206068738971585,0.0262431931523965,0.153582352666792,0.258555125276378,-0.0372137087250947,0.449351186668264
"298","Medial_OFC","Accum",0.927,-0.003,0,0.217493356877306,0.0262431931523964,0.165006970572514,0.269979743182099,-0.0257890908193731,0.460775804573986
"299","MiddleFrontalGyrus","Accum",0.927,-0.003,0,0.14325570119061,0.0262431931523964,0.0907693148858167,0.195742087495403,-0.10002674650607,0.386538148887289
"300","SuperiorFrontalGyrus","Accum",0.927,-0.003,0,0.198195646787424,0.0262431931523964,0.145709260482631,0.250682033092217,-0.0450868009092555,0.441478094484103
"301","Ventral_ACC","Accum",0.927,-0.003,0,0.335455843857205,0.0262431931523964,0.282969457552412,0.387942230161998,0.0921733961605256,0.578738291553884
"302","Dorsal_ACC","Caudate",0.927,-0.003,0,0.279996939779082,0.0262431931523966,0.227510553474289,0.332483326083875,0.0367144920824027,0.523279387475762
"303","InferiorFrontalGyrus","Caudate",0.927,-0.003,0,0.226919669083173,0.0262431931523964,0.17443328277838,0.279406055387966,-0.0163627786135062,0.470202116779853
"304","Lateral_OFC","Caudate",0.927,-0.003,0,0.21866566028142,0.0262431931523964,0.166179273976627,0.271152046586212,-0.0246167874152597,0.461948107978099
"305","Medial_OFC","Caudate",0.927,-0.003,0,0.163769837308419,0.0262431931523964,0.111283451003627,0.216256223613212,-0.0795126103882601,0.407052285005099
"306","MiddleFrontalGyrus","Caudate",0.927,-0.003,0,0.191874462532216,0.0262431931523964,0.139388076227423,0.244360848837009,-0.0514079851644635,0.435156910228895
"307","SuperiorFrontalGyrus","Caudate",0.927,-0.003,0,0.232257384651742,0.0262431931523964,0.179770998346949,0.284743770956535,-0.0110250630449374,0.475539832348421
"308","Ventral_ACC","Caudate",0.927,-0.003,0,0.283123694690865,0.0262431931523964,0.230637308386072,0.335610080995657,0.0398412469941853,0.526406142387544
"309","Dorsal_ACC","Putamen",0.927,-0.003,0,0.491193670724755,0.0262431931523966,0.438707284419962,0.543680057029548,0.247911223028075,0.734476118421434
"310","InferiorFrontalGyrus","Putamen",0.927,-0.003,0,0.354208960733202,0.0262431931523964,0.301722574428409,0.406695347037995,0.110926513036523,0.597491408429881
"311","Lateral_OFC","Putamen",0.927,-0.003,0,0.243787486954639,0.0262431931523964,0.191301100649846,0.296273873259431,0.000505039257959111,0.487069934651318
"312","Medial_OFC","Putamen",0.927,-0.003,0,0.19138072035663,0.0262431931523964,0.138894334051838,0.243867106661423,-0.051901727340049,0.43466316805331
"313","MiddleFrontalGyrus","Putamen",0.927,-0.003,0,0.189195267138091,0.0262431931523964,0.136708880833298,0.241681653442884,-0.0540871805585886,0.43247771483477
"314","SuperiorFrontalGyrus","Putamen",0.927,-0.003,0,0.265377546420005,0.0262431931523964,0.212891160115212,0.317863932724798,0.0220950987233254,0.508659994116684
"315","Ventral_ACC","Putamen",0.927,-0.003,0,0.321337920914306,0.0262431931523964,0.268851534609514,0.373824307219099,0.0780554732176271,0.564620368610986
"316","Dorsal_ACC","Accum",-1.073,0.002,0,0.27197501887116,0.0263623534448801,0.2192503119814,0.32469972576092,0.0286410440000729,0.515308993742247
"317","InferiorFrontalGyrus","Accum",-1.073,0.002,0,0.16628993748624,0.0263623534448814,0.113565230596477,0.219014644376002,-0.0770440373848479,0.409623912357327
"318","Lateral_OFC","Accum",-1.073,0.002,0,0.184213322644618,0.0263623534448814,0.131488615754855,0.236938029534381,-0.0591206522264698,0.427547297515705
"319","Medial_OFC","Accum",-1.073,0.002,0,0.248578626817556,0.0263623534448814,0.195853919927793,0.301303333707319,0.00524465194646873,0.491912601688644
"320","MiddleFrontalGyrus","Accum",-1.073,0.002,0,0.144186730324559,0.0263623534448814,0.091462023434796,0.196911437214322,-0.0991472445465286,0.387520705195646
"321","SuperiorFrontalGyrus","Accum",-1.073,0.002,0,0.197604205437452,0.0263623534448814,0.144879498547689,0.250328912327215,-0.0457297694336357,0.440938180308539
"322","Ventral_ACC","Accum",-1.073,0.002,0,0.337106532673154,0.0263623534448814,0.284381825783391,0.389831239562917,0.0937725578020668,0.580440507544242
"323","Dorsal_ACC","Caudate",-1.073,0.002,0,0.316392376534402,0.0263623534448816,0.263667669644639,0.369117083424165,0.0730584016633147,0.55972635140549
"324","InferiorFrontalGyrus","Caudate",-1.073,0.002,0,0.241622799034887,0.0263623534448813,0.188898092145124,0.29434750592465,-0.00171117583620028,0.484956773905975
"325","Lateral_OFC","Caudate",-1.073,0.002,0,0.228011360936047,0.0263623534448814,0.175286654046284,0.280736067825809,-0.0153226139350408,0.471345335807134
"326","Medial_OFC","Caudate",-1.073,0.002,0,0.21541382516128,0.0263623534448814,0.162689118271518,0.268138532051043,-0.0279201497098072,0.458747800032368
"327","MiddleFrontalGyrus","Caudate",-1.073,0.002,0,0.199454945941445,0.0263623534448813,0.146730239051682,0.252179652831208,-0.0438790289296425,0.442788920812532
"328","SuperiorFrontalGyrus","Caudate",-1.073,0.002,0,0.248892927767157,0.0263623534448813,0.196168220877394,0.30161763465692,0.00555895289606953,0.492226902638244
"329","Ventral_ACC","Caudate",-1.073,0.002,0,0.325818682033781,0.0263623534448813,0.273093975144019,0.378543388923544,0.0824847071626938,0.569152656904869
"330","Dorsal_ACC","Putamen",-1.073,0.002,0,0.417757531062063,0.0263623534448816,0.365032824172299,0.470482237951826,0.174423556190975,0.66109150593315
"331","InferiorFrontalGyrus","Putamen",-1.073,0.002,0,0.329083150306356,0.0263623534448814,0.276358443416593,0.381807857196118,0.0857491754352681,0.572417125177443
"332","Lateral_OFC","Putamen",-1.073,0.002,0,0.244401058873394,0.0263623534448813,0.191676351983631,0.297125765763156,0.00106708400230623,0.487735033744481
"333","Medial_OFC","Putamen",-1.073,0.002,0,0.233182266469372,0.0263623534448813,0.180457559579609,0.285906973359135,-0.0101517084017153,0.47651624134046
"334","MiddleFrontalGyrus","Putamen",-1.073,0.002,0,0.196850224265365,0.0263623534448814,0.144125517375602,0.249574931155128,-0.0464837506057223,0.440184199136453
"335","SuperiorFrontalGyrus","Putamen",-1.073,0.002,0,0.263599288000692,0.0263623534448814,0.210874581110929,0.316323994890454,0.0202653131296043,0.506933262871779
"336","Ventral_ACC","Putamen",-1.073,0.002,0,0.269737710935258,0.0263623534448814,0.217013004045495,0.322462417825021,0.0264037360641705,0.513071685806345
"337","Dorsal_ACC","Accum",-0.073,0.002,0,0.279786612409965,0.0149548371589369,0.249876938092092,0.309696286727839,0.0403578814110461,0.519215343408885
"338","InferiorFrontalGyrus","Accum",-0.073,0.002,0,0.193291739114099,0.014954837158937,0.163382064796225,0.223201413431974,-0.0461369918848199,0.432720470113019
"339","Lateral_OFC","Accum",-0.073,0.002,0,0.197630811710997,0.014954837158937,0.167721137393123,0.227540486028871,-0.0417979192879226,0.437059542709916
"340","Medial_OFC","Accum",-0.073,0.002,0,0.235676904851058,0.014954837158937,0.205767230533184,0.265586579168932,-0.00375182614786149,0.475105635849977
"341","MiddleFrontalGyrus","Accum",-0.073,0.002,0,0.146733337489784,0.014954837158937,0.11682366317191,0.176643011807658,-0.0926953935091354,0.386162068488703
"342","SuperiorFrontalGyrus","Accum",-0.073,0.002,0,0.201936495090914,0.014954837158937,0.17202682077304,0.231846169408788,-0.037492235908005,0.441365226089834
"343","Ventral_ACC","Accum",-0.073,0.002,0,0.339525022906305,0.014954837158937,0.309615348588431,0.369434697224179,0.100096291907385,0.578953753905224
"344","Dorsal_ACC","Caudate",-0.073,0.002,0,0.309850664165503,0.0149548371589371,0.279940989847628,0.339760338483377,0.0704219331665831,0.549279395164422
"345","InferiorFrontalGyrus","Caudate",-0.073,0.002,0,0.24618475974824,0.0149548371589371,0.216275085430366,0.276094434066114,0.00675602874932046,0.485613490747159
"346","Lateral_OFC","Caudate",-0.073,0.002,0,0.232555825802349,0.0149548371589371,0.202646151484474,0.262465500120223,-0.0068729051965708,0.471984556801268
"347","Medial_OFC","Caudate",-0.073,0.002,0,0.192415808188827,0.0149548371589371,0.162506133870953,0.222325482506701,-0.0470129228100924,0.431844539187746
"348","MiddleFrontalGyrus","Caudate",-0.073,0.002,0,0.203564424433002,0.0149548371589371,0.173654750115128,0.233474098750876,-0.0358643065659171,0.442993155431922
"349","SuperiorFrontalGyrus","Caudate",-0.073,0.002,0,0.251176039938679,0.0149548371589371,0.221266365620805,0.281085714256553,0.0117473089397598,0.490604770937599
"350","Ventral_ACC","Caudate",-0.073,0.002,0,0.313014139799293,0.0149548371589371,0.283104465481419,0.342923814117167,0.0735854088003738,0.552442870798213
"351","Dorsal_ACC","Putamen",-0.073,0.002,0,0.453032169239625,0.0149548371589371,0.423122494921751,0.482941843557499,0.213603438240706,0.692460900238544
"352","InferiorFrontalGyrus","Putamen",-0.073,0.002,0,0.344332399984256,0.0149548371589371,0.314422725666382,0.37424207430213,0.104903668985337,0.583761130983176
"353","Lateral_OFC","Putamen",-0.073,0.002,0,0.24644585362139,0.0149548371589371,0.216536179303516,0.276355527939264,0.00701712262247034,0.485874584620309
"354","Medial_OFC","Putamen",-0.073,0.002,0,0.215878256550237,0.0149548371589371,0.185968582232363,0.245787930868111,-0.0235504744486826,0.455306987549156
"355","MiddleFrontalGyrus","Putamen",-0.073,0.002,0,0.193822495028554,0.0149548371589371,0.16391282071068,0.223732169346428,-0.0456062359703653,0.433251226027473
"356","SuperiorFrontalGyrus","Putamen",-0.073,0.002,0,0.266238666351917,0.0149548371589371,0.236328992034043,0.296148340669791,0.0268099353529974,0.505667397350836
"357","Ventral_ACC","Putamen",-0.073,0.002,0,0.293283851294051,0.0149548371589371,0.263374176976177,0.323193525611925,0.0538551202951314,0.53271258229297
"358","Dorsal_ACC","Accum",0.927,0.002,0,0.287598205948771,0.0241152771443721,0.239367651660027,0.335828760237515,0.0451982988181143,0.529998113079428
"359","InferiorFrontalGyrus","Accum",0.927,0.002,0,0.220293540741959,0.0241152771443732,0.172062986453213,0.268524095030706,-0.022106366388698,0.462693447872617
"360","Lateral_OFC","Accum",0.927,0.002,0,0.211048300777376,0.0241152771443732,0.162817746488629,0.259278855066122,-0.0313516063532816,0.453448207908033
"361","Medial_OFC","Accum",0.927,0.002,0,0.22277518288456,0.0241152771443732,0.174544628595813,0.271005737173306,-0.0196247242460978,0.465175090015217
"362","MiddleFrontalGyrus","Accum",0.927,0.002,0,0.149279944655009,0.0241152771443732,0.101049390366263,0.197510498943756,-0.0931199624756483,0.391679851785666
"363","SuperiorFrontalGyrus","Accum",0.927,0.002,0,0.206268784744377,0.0241152771443732,0.158038230455631,0.254499339033123,-0.0361311223862804,0.448668691875034
"364","Ventral_ACC","Accum",0.927,0.002,0,0.341943513139455,0.0241152771443732,0.293712958850709,0.390174067428202,0.0995436060087981,0.584343420270113
"365","Dorsal_ACC","Caudate",0.927,0.002,0,0.303308951796603,0.0241152771443733,0.255078397507856,0.35153950608535,0.0609090446659455,0.545708858927261
"366","InferiorFrontalGyrus","Caudate",0.927,0.002,0,0.250746720461593,0.0241152771443732,0.202516166172846,0.298977274750339,0.00834681333093526,0.49314662759225
"367","Lateral_OFC","Caudate",0.927,0.002,0,0.23710029066865,0.0241152771443732,0.188869736379904,0.285330844957397,-0.00529961646200688,0.479500197799308
"368","Medial_OFC","Caudate",0.927,0.002,0,0.169417791216374,0.0241152771443732,0.121187236927627,0.21764834550512,-0.0729821159142836,0.411817698347031
"369","MiddleFrontalGyrus","Caudate",0.927,0.002,0,0.20767390292456,0.0241152771443732,0.159443348635813,0.255904457213306,-0.0347260042060977,0.450073810055217
"370","SuperiorFrontalGyrus","Caudate",0.927,0.002,0,0.253459152110202,0.0241152771443732,0.205228597821455,0.301689706398948,0.0110592449795442,0.495859059240859
"371","Ventral_ACC","Caudate",0.927,0.002,0,0.300209597564805,0.0241152771443732,0.251979043276059,0.348440151853552,0.0578096904341479,0.542609504695463
"372","Dorsal_ACC","Putamen",0.927,0.002,0,0.488306807417188,0.0241152771443733,0.440076253128441,0.536537361705934,0.24590690028653,0.730706714547845
"373","InferiorFrontalGyrus","Putamen",0.927,0.002,0,0.359581649662157,0.0241152771443732,0.311351095373411,0.407812203950903,0.1171817425315,0.601981556792814
"374","Lateral_OFC","Putamen",0.927,0.002,0,0.248490648369386,0.0241152771443732,0.200260094080639,0.296721202658132,0.00609074123872841,0.490890555500043
"375","Medial_OFC","Putamen",0.927,0.002,0,0.198574246631101,0.0241152771443732,0.150343692342355,0.246804800919848,-0.043825660499556,0.440974153761759
"376","MiddleFrontalGyrus","Putamen",0.927,0.002,0,0.190794765791743,0.0241152771443732,0.142564211502997,0.239025320080489,-0.0516051413389144,0.4331946729224
"377","SuperiorFrontalGyrus","Putamen",0.927,0.002,0,0.268878044703142,0.0241152771443732,0.220647490414396,0.317108598991888,0.0264781375724845,0.511277951833799
"378","Ventral_ACC","Putamen",0.927,0.002,0,0.316829991652844,0.0241152771443732,0.268599437364097,0.36506054594159,0.0744300845221864,0.559229898783501
