"","PFC","Subcortical","CompositeRecoded.Genotype","AgeInverseCentered","Sex.ID","reducedCorrPercentileContiguous","se","plo","phi","tlo","thi"
"699","SuperiorFrontalGyrus","Accum",0.327,0.002,0,0.213558546479686,0.0161205611937403,0.181317424092205,0.245799668867166,-0.0210713223446198,0.448188415303991
"700","Ventral_ACC","Accum",0.327,0.002,0,0.351395894195782,0.0161205611937404,0.319154771808301,0.383637016583263,0.116766025371477,0.586025763020087
"701","Dorsal_ACC","Caudate",0.327,0.002,0,0.32618054807023,0.0161205611937402,0.293939425682749,0.35842167045771,0.0915506792459245,0.560810416894535
"702","InferiorFrontalGyrus","Caudate",0.327,0.002,0,0.254895860337524,0.0161205611937404,0.222654737950044,0.287136982725005,0.0202659915132191,0.48952572916183
"703","Lateral_OFC","Caudate",0.327,0.002,0,0.237954918507227,0.0161205611937404,0.205713796119746,0.270196040894707,0.00332504968292127,0.472584787331532
"704","Medial_OFC","Caudate",0.327,0.002,0,0.188766373893376,0.0161205611937404,0.156525251505896,0.221007496280857,-0.0458634949309289,0.423396242717682
"705","MiddleFrontalGyrus","Caudate",0.327,0.002,0,0.210391305518792,0.0161205611937404,0.178150183131311,0.242632427906273,-0.0242385633055133,0.445021174343097
"706","SuperiorFrontalGyrus","Caudate",0.327,0.002,0,0.260710856769581,0.0161205611937404,0.2284697343821,0.292951979157062,0.0260809879452757,0.495340725593886
"707","Ventral_ACC","Caudate",0.327,0.002,0,0.314560676510516,0.0161205611937404,0.282319554123035,0.346801798897997,0.0799308076862109,0.549190545334822
"708","Dorsal_ACC","Putamen",0.327,0.002,0,0.476914269164275,0.0161205611937402,0.444673146776795,0.509155391551756,0.24228440033997,0.711544137988581
"709","InferiorFrontalGyrus","Putamen",0.327,0.002,0,0.363713421415562,0.0161205611937404,0.331472299028081,0.395954543803043,0.129083552591257,0.598343290239867
"710","Lateral_OFC","Putamen",0.327,0.002,0,0.258543173438641,0.0161205611937404,0.226302051051161,0.290784295826122,0.0239133046143361,0.493173042262947
"711","Medial_OFC","Putamen",0.327,0.002,0,0.218284154971346,0.0161205611937404,0.186043032583865,0.250525277358827,-0.0163457138529592,0.452914023795652
"712","MiddleFrontalGyrus","Putamen",0.327,0.002,0,0.203953792287551,0.0161205611937404,0.17171266990007,0.236194914675031,-0.0306760765367548,0.438583661111856
"713","SuperiorFrontalGyrus","Putamen",0.327,0.002,0,0.280856486568208,0.0161205611937404,0.248615364180727,0.313097608955689,0.0462266177439027,0.515486355392514
"714","Ventral_ACC","Putamen",0.327,0.002,0,0.313376989949737,0.0161205611937404,0.281135867562257,0.345618112337218,0.0787471211254321,0.548006858774043
"715","Dorsal_ACC","Accum",0.827,0.002,0,0.320820548929475,0.0224404897634287,0.275939569402618,0.365701528456333,0.0841224549468738,0.557518642912077
"716","InferiorFrontalGyrus","Accum",0.827,0.002,0,0.232975073306795,0.0224404897634254,0.188094093779944,0.277856052833646,-0.00372302067580493,0.469673167289395
"717","Lateral_OFC","Accum",0.827,0.002,0,0.230259887182963,0.0224404897634254,0.185378907656112,0.275140866709814,-0.00643820679963725,0.466957981165563
"718","Medial_OFC","Accum",0.827,0.002,0,0.245489162291821,0.0224404897634255,0.20060818276497,0.290370141818672,0.00879106830922044,0.482187256274421
"719","MiddleFrontalGyrus","Accum",0.827,0.002,0,0.173521657019874,0.0224404897634254,0.128640677493023,0.218402636546725,-0.0631764369627265,0.410219751002474
"720","SuperiorFrontalGyrus","Accum",0.827,0.002,0,0.230500216319042,0.0224404897634254,0.185619236792191,0.275381195845893,-0.00619787766355806,0.467198310301642
"721","Ventral_ACC","Accum",0.827,0.002,0,0.369457965150149,0.0224404897634256,0.324576985623298,0.414338944677,0.132759871167549,0.60615605913275
"722","Dorsal_ACC","Caudate",0.827,0.002,0,0.350600641566364,0.0224404897634253,0.305719662039513,0.395481621093214,0.113902547583764,0.587298735548964
"723","InferiorFrontalGyrus","Caudate",0.827,0.002,0,0.266970389785833,0.0224404897634255,0.222089410258982,0.311851369312684,0.0302722958032324,0.503668483768433
"724","Lateral_OFC","Caudate",0.827,0.002,0,0.244363784212513,0.0224404897634255,0.199482804685662,0.289244763739364,0.00766569022991301,0.481061878195113
"725","Medial_OFC","Caudate",0.827,0.002,0,0.186187236870761,0.0224404897634255,0.14130625734391,0.231068216397612,-0.0505108571118391,0.422885330853361
"726","MiddleFrontalGyrus","Caudate",0.827,0.002,0,0.219514509209028,0.0224404897634255,0.174633529682177,0.264395488735879,-0.0171835847735723,0.456212603191628
"727","SuperiorFrontalGyrus","Caudate",0.827,0.002,0,0.27351002163301,0.0224404897634255,0.228629042106159,0.318391001159861,0.0368119276504094,0.51020811561561
"728","Ventral_ACC","Caudate",0.827,0.002,0,0.317544032021846,0.0224404897634255,0.272663052494995,0.362425011548697,0.0808459380392458,0.554242126004446
"729","Dorsal_ACC","Putamen",0.827,0.002,0,0.511671751466305,0.0224404897634253,0.466790771939454,0.556552730993155,0.274973657483704,0.748369845448905
"730","InferiorFrontalGyrus","Putamen",0.827,0.002,0,0.392873583309188,0.0224404897634255,0.347992603782337,0.437754562836039,0.156175489326588,0.629571677291789
"731","Lateral_OFC","Putamen",0.827,0.002,0,0.277287188287038,0.0224404897634255,0.232406208760187,0.322168167813889,0.0405890943044376,0.513985282269638
"732","Medial_OFC","Putamen",0.827,0.002,0,0.224058006643145,0.0224404897634255,0.179177027116294,0.268938986169996,-0.0126400873394554,0.460756100625745
"733","MiddleFrontalGyrus","Putamen",0.827,0.002,0,0.220744380935886,0.0224404897634255,0.175863401409035,0.265625360462737,-0.0159537130467143,0.457442474918486
"734","SuperiorFrontalGyrus","Putamen",0.827,0.002,0,0.304051587830133,0.0224404897634255,0.259170608303282,0.348932567356984,0.0673534938475324,0.540749681812733
"735","Ventral_ACC","Putamen",0.827,0.002,0,0.344207905739656,0.0224404897634255,0.299326926212805,0.389088885266507,0.107509811757056,0.580905999722256
"736","Dorsal_ACC","Accum",1.327,0.002,0,0.345277422884157,0.0309442438693987,0.28338893514536,0.407165910622954,0.104774054329159,0.585780791439156
"737","InferiorFrontalGyrus","Accum",1.327,0.002,0,0.255637317778886,0.0309442438693936,0.193748830040099,0.317525805517673,0.0151339492238901,0.496140686333882
"738","Lateral_OFC","Accum",1.327,0.002,0,0.249312721973152,0.0309442438693936,0.187424234234365,0.311201209711939,0.00880935341815628,0.489816090528148
"739","Medial_OFC","Accum",1.327,0.002,0,0.252033748989938,0.0309442438693938,0.190145261251151,0.313922236728726,0.011530380434942,0.492537117544934
"740","MiddleFrontalGyrus","Accum",1.327,0.002,0,0.189455885899734,0.0309442438693936,0.127567398160947,0.251344373638521,-0.051047482655262,0.42995925445473
"741","SuperiorFrontalGyrus","Accum",1.327,0.002,0,0.247441886158399,0.0309442438693936,0.185553398419612,0.309330373897186,0.00693851760340278,0.487945254713395
"742","Ventral_ACC","Accum",1.327,0.002,0,0.387520036104516,0.0309442438693938,0.325631548365729,0.449408523843304,0.14701666754952,0.628023404659513
"743","Dorsal_ACC","Caudate",1.327,0.002,0,0.375020735062498,0.0309442438693935,0.313132247323711,0.436909222801285,0.134517366507502,0.615524103617494
"744","InferiorFrontalGyrus","Caudate",1.327,0.002,0,0.279044919234141,0.0309442438693937,0.217156431495353,0.340933406972928,0.0385415506791447,0.519548287789137
"745","Lateral_OFC","Caudate",1.327,0.002,0,0.2507726499178,0.0309442438693937,0.188884162179012,0.312661137656587,0.0102692813628037,0.491276018472796
"746","Medial_OFC","Caudate",1.327,0.002,0,0.183608099848146,0.0309442438693937,0.121719612109358,0.245496587586933,-0.0568952687068502,0.424111468403142
"747","MiddleFrontalGyrus","Caudate",1.327,0.002,0,0.228637712899264,0.0309442438693937,0.166749225160476,0.290526200638051,-0.0118656556557322,0.46914108145426
"748","SuperiorFrontalGyrus","Caudate",1.327,0.002,0,0.286309186496438,0.0309442438693937,0.224420698757651,0.348197674235226,0.045805817941442,0.526812555051434
"749","Ventral_ACC","Caudate",1.327,0.002,0,0.320527387533176,0.0309442438693937,0.258638899794388,0.382415875271963,0.0800240189781798,0.561030756088172
"750","Dorsal_ACC","Putamen",1.327,0.002,0,0.546429233768334,0.0309442438693935,0.484540746029546,0.60831772150712,0.305925865213338,0.78693260232333
"751","InferiorFrontalGyrus","Putamen",1.327,0.002,0,0.422033745202815,0.0309442438693937,0.360145257464027,0.483922232941602,0.181530376647819,0.662537113757811
"752","Lateral_OFC","Putamen",1.327,0.002,0,0.296031203135434,0.0309442438693937,0.234142715396647,0.357919690874222,0.0555278345804382,0.53653457169043
"753","Medial_OFC","Putamen",1.327,0.002,0,0.229831858314944,0.0309442438693937,0.167943370576156,0.291720346053731,-0.0106715102400525,0.47033522686994
"754","MiddleFrontalGyrus","Putamen",1.327,0.002,0,0.237534969584221,0.0309442438693937,0.175646481845434,0.299423457323009,-0.00296839897077458,0.478038338139218
"755","SuperiorFrontalGyrus","Putamen",1.327,0.002,0,0.327246689092057,0.0309442438693937,0.26535820135327,0.389135176830845,0.0867433205370611,0.567750057647053
"756","Ventral_ACC","Putamen",1.327,0.002,0,0.375038821529575,0.0309442438693937,0.313150333790787,0.436927309268362,0.134535452974579,0.615542190084571
"757","Dorsal_ACC","Accum",-1.173,0.006,0,0.224899562643223,0.0293278964133886,0.166243769816446,0.28355535547,-0.0147922966341501,0.464591421920596
"758","InferiorFrontalGyrus","Accum",-1.173,0.006,0,0.14679499504854,0.0293278964133845,0.0881392022217714,0.20545078787531,-0.0928968642288306,0.386486854325912
"759","Lateral_OFC","Accum",-1.173,0.006,0,0.155917459975107,0.0293278964133845,0.0972616671483376,0.214573252801876,-0.0837743993022645,0.395609319252478
"760","Medial_OFC","Accum",-1.173,0.006,0,0.221323792248143,0.0293278964133847,0.162667999421374,0.279979585074913,-0.0183680670292279,0.461015651525514
"761","MiddleFrontalGyrus","Accum",-1.173,0.006,0,0.111971145984713,0.0293278964133845,0.0533153531579443,0.170626938811482,-0.127720713292658,0.351663005262084
"762","SuperiorFrontalGyrus","Accum",-1.173,0.006,0,0.165880433022761,0.0293278964133845,0.107224640195992,0.224536225849531,-0.0738114262546097,0.405572292300133
"763","Ventral_ACC","Accum",-1.173,0.006,0,0.300614319769693,0.0293278964133847,0.241958526942924,0.359270112596463,0.0609224604923223,0.540306179047065
"764","Dorsal_ACC","Caudate",-1.173,0.006,0,0.246867088256923,0.0293278964133845,0.188211295430154,0.305522881083692,0.00717522897955192,0.486558947534294
"765","InferiorFrontalGyrus","Caudate",-1.173,0.006,0,0.230142325800557,0.0293278964133846,0.171486532973788,0.288798118627327,-0.00954953347681384,0.469834185077929
"766","Lateral_OFC","Caudate",-1.173,0.006,0,0.22430869485078,0.0293278964133847,0.165652902024011,0.28296448767755,-0.0153831644265908,0.464000554128152
"767","Medial_OFC","Caudate",-1.173,0.006,0,0.202642809561643,0.0293278964133846,0.143987016734874,0.261298602388412,-0.0370490497157281,0.442334668839014
"768","MiddleFrontalGyrus","Caudate",-1.173,0.006,0,0.188556486764151,0.0293278964133846,0.129900693937381,0.24721227959092,-0.0511353725132207,0.428248346041522
"769","SuperiorFrontalGyrus","Caudate",-1.173,0.006,0,0.226022493655284,0.0293278964133846,0.167366700828514,0.284678286482053,-0.0136693656220875,0.465714352932655
"770","Ventral_ACC","Caudate",-1.173,0.006,0,0.308148579514929,0.0293278964133846,0.249492786688159,0.366804372341698,0.0684567202375576,0.5478404387923
"771","Dorsal_ACC","Putamen",-1.173,0.006,0,0.379332939147867,0.0293278964133844,0.320677146321098,0.437988731974636,0.139641079870496,0.619024798425238
"772","InferiorFrontalGyrus","Putamen",-1.173,0.006,0,0.286965047617216,0.0293278964133847,0.228309254790447,0.345620840443986,0.0472731883398452,0.526656906894588
"773","Lateral_OFC","Putamen",-1.173,0.006,0,0.208730425242257,0.0293278964133846,0.150074632415487,0.267386218069026,-0.0309614340351145,0.448422284519628
"774","Medial_OFC","Putamen",-1.173,0.006,0,0.208324766878209,0.0293278964133846,0.14966897405144,0.266980559704979,-0.0313670923991619,0.44801662615558
"775","MiddleFrontalGyrus","Putamen",-1.173,0.006,0,0.162487639464328,0.0293278964133846,0.103831846637559,0.221143432291097,-0.0772042198130433,0.402179498741699
"776","SuperiorFrontalGyrus","Putamen",-1.173,0.006,0,0.222384773512533,0.0293278964133847,0.163728980685764,0.281040566339303,-0.0173070857648377,0.462076632789905
"777","Ventral_ACC","Putamen",-1.173,0.006,0,0.228364191031507,0.0293278964133846,0.169708398204738,0.287019983858276,-0.0113276682458642,0.468056050308878
"778","Dorsal_ACC","Accum",-0.673,0.006,0,0.253251715628096,0.0207564227522742,0.211738870123547,0.294764561132644,0.0171690993396642,0.489334331916527
"779","InferiorFrontalGyrus","Accum",-0.673,0.006,0,0.17127149907476,0.0207564227522718,0.129758653570216,0.212784344579303,-0.0648111172136707,0.40735411536319
"780","Lateral_OFC","Accum",-0.673,0.006,0,0.175782322778242,0.0207564227522718,0.134269477273699,0.217295168282786,-0.0603002935101881,0.411864939066673
"781","Medial_OFC","Accum",-0.673,0.006,0,0.229492781233234,0.0207564227522719,0.187979935728691,0.271005626737778,-0.00658983505519617,0.465575397521665
"782","MiddleFrontalGyrus","Accum",-0.673,0.006,0,0.128689540562594,0.0207564227522718,0.0871766950580502,0.170202386067137,-0.107393075725837,0.364772156851024
"783","SuperiorFrontalGyrus","Accum",-0.673,0.006,0,0.184019165258383,0.0207564227522718,0.14250631975384,0.225532010762927,-0.0520634510300471,0.420101781546814
"784","Ventral_ACC","Accum",-0.673,0.006,0,0.320263526830275,0.0207564227522719,0.278750681325731,0.361776372334819,0.0841809105418442,0.556346143118705
"785","Dorsal_ACC","Caudate",-0.673,0.006,0,0.281656814163209,0.0207564227522717,0.240143968658666,0.323169659667752,0.0455741978747785,0.51773943045164
"786","InferiorFrontalGyrus","Caudate",-0.673,0.006,0,0.244673636503801,0.0207564227522719,0.203160790999258,0.286186482008345,0.00859102021537089,0.480756252792232
"787","Lateral_OFC","Caudate",-0.673,0.006,0,0.232587206760734,0.0207564227522719,0.19107436125619,0.274100052265277,-0.00349540952769706,0.468669823049164
"788","Medial_OFC","Caudate",-0.673,0.006,0,0.200386862373159,0.0207564227522719,0.158874016868615,0.241899707877703,-0.0356957539152714,0.43646947866159
"789","MiddleFrontalGyrus","Caudate",-0.673,0.006,0,0.199582943660812,0.0207564227522719,0.158070098156268,0.241095789165356,-0.0364996726276184,0.435665559949243
"790","SuperiorFrontalGyrus","Caudate",-0.673,0.006,0,0.242516013314411,0.0207564227522719,0.201003167809867,0.284028858818955,0.00643339702598061,0.478598629602842
"791","Ventral_ACC","Caudate",-0.673,0.006,0,0.315276304724539,0.0207564227522719,0.273763459219995,0.356789150229082,0.0791936884361081,0.551358921012969
"792","Dorsal_ACC","Putamen",-0.673,0.006,0,0.414362627413861,0.0207564227522717,0.372849781909318,0.455875472918405,0.178280011125431,0.650445243702292
"793","InferiorFrontalGyrus","Putamen",-0.673,0.006,0,0.315806024820328,0.0207564227522719,0.274293179315784,0.357318870324871,0.0797234085318971,0.551888641108758
"794","Lateral_OFC","Putamen",-0.673,0.006,0,0.227440609866748,0.0207564227522719,0.185927764362204,0.268953455371292,-0.00864200642168256,0.463523226155179
"795","Medial_OFC","Putamen",-0.673,0.006,0,0.213930303126792,0.0207564227522719,0.172417457622248,0.255443148631336,-0.0221523131616386,0.450012919415222
"796","MiddleFrontalGyrus","Putamen",-0.673,0.006,0,0.177774972679535,0.0207564227522719,0.136262127174991,0.219287818184079,-0.0583076436088956,0.413857588967966
"797","SuperiorFrontalGyrus","Putamen",-0.673,0.006,0,0.244151634631217,0.0207564227522719,0.202638789126673,0.285664480135761,0.00806901834278625,0.480234250919647
"798","Ventral_ACC","Putamen",-0.673,0.006,0,0.259664326461186,0.0207564227522719,0.218151480956643,0.30117717196573,0.0235817101727558,0.495746942749617
"799","Dorsal_ACC","Accum",-0.173,0.006,0,0.281603868612968,0.0154336338267784,0.250736600959411,0.312471136266525,0.0471588354301291,0.516048901795807
"800","InferiorFrontalGyrus","Accum",-0.173,0.006,0,0.195748003100979,0.0154336338267771,0.164880735447425,0.226615270754533,-0.0386970300818596,0.430193036283818
"801","Lateral_OFC","Accum",-0.173,0.006,0,0.195647185581378,0.0154336338267771,0.164779917927824,0.226514453234932,-0.0387978476014606,0.430092218764217
"802","Medial_OFC","Accum",-0.173,0.006,0,0.237661770218325,0.0154336338267771,0.206794502564771,0.26852903787188,0.00321673703548672,0.472106803401164
"803","MiddleFrontalGyrus","Accum",-0.173,0.006,0,0.145407935140474,0.0154336338267771,0.11454066748692,0.176275202794028,-0.0890370980423645,0.379852968323313
"804","SuperiorFrontalGyrus","Accum",-0.173,0.006,0,0.202157897494005,0.0154336338267771,0.171290629840451,0.23302516514756,-0.0322871356888335,0.436602930676844
"805","Ventral_ACC","Accum",-0.173,0.006,0,0.339912733890856,0.0154336338267771,0.309045466237302,0.37078000154441,0.105467700708017,0.574357767073695
"806","Dorsal_ACC","Caudate",-0.173,0.006,0,0.316446540069495,0.015433633826777,0.285579272415941,0.347313807723049,0.0820015068866563,0.550891573252334
"807","InferiorFrontalGyrus","Caudate",-0.173,0.006,0,0.259204947207046,0.0154336338267771,0.228337679553491,0.2900722148606,0.0247599140242067,0.493649980389884
"808","Lateral_OFC","Caudate",-0.173,0.006,0,0.240865718670687,0.0154336338267771,0.209998451017132,0.271732986324241,0.00642068548784785,0.475310751853525
"809","Medial_OFC","Caudate",-0.173,0.006,0,0.198130915184675,0.0154336338267771,0.167263647531121,0.228998182838229,-0.0363141179981636,0.432575948367514
"810","MiddleFrontalGyrus","Caudate",-0.173,0.006,0,0.210609400557474,0.0154336338267772,0.17974213290392,0.241476668211028,-0.0238356326253648,0.445054433740313
"811","SuperiorFrontalGyrus","Caudate",-0.173,0.006,0,0.259009532973539,0.0154336338267772,0.228142265319984,0.289876800627093,0.0245644997906997,0.493454566156377
"812","Ventral_ACC","Caudate",-0.173,0.006,0,0.322404029934148,0.0154336338267772,0.291536762280594,0.353271297587703,0.0879589967513095,0.556849063116987
"813","Dorsal_ACC","Putamen",-0.173,0.006,0,0.449392315679856,0.015433633826777,0.418525048026302,0.48025958333341,0.214947282497017,0.683837348862695
"814","InferiorFrontalGyrus","Putamen",-0.173,0.006,0,0.344647002023439,0.0154336338267772,0.313779734369885,0.375514269676993,0.1102019688406,0.579092035206278
"815","Lateral_OFC","Putamen",-0.173,0.006,0,0.246150794491239,0.0154336338267772,0.215283526837685,0.277018062144794,0.0117057613084006,0.480595827674078
"816","Medial_OFC","Putamen",-0.173,0.006,0,0.219535839375375,0.0154336338267772,0.18866857172182,0.250403107028929,-0.0149091938074642,0.453980872558213
"817","MiddleFrontalGyrus","Putamen",-0.173,0.006,0,0.193062305894742,0.0154336338267772,0.162195038241188,0.223929573548297,-0.0413827272880966,0.427507339077581
"818","SuperiorFrontalGyrus","Putamen",-0.173,0.006,0,0.2659184957499,0.0154336338267772,0.235051228096346,0.296785763403455,0.0314734625670615,0.500363528932739
"819","Ventral_ACC","Putamen",-0.173,0.006,0,0.290964461890866,0.0154336338267772,0.260097194237311,0.32183172954442,0.0565194287080269,0.525409495073704
"820","Dorsal_ACC","Accum",0.327,0.006,0,0.309956021597841,0.016799684845803,0.276356651906235,0.343555391289447,0.0751356583084117,0.54477638488727
"821","InferiorFrontalGyrus","Accum",0.327,0.006,0,0.220224507127199,0.0167996848458014,0.186625137435596,0.253823876818801,-0.01459585616223,0.455044870416627
"822","Lateral_OFC","Accum",0.327,0.006,0,0.215512048384514,0.0167996848458014,0.181912678692911,0.249111418076117,-0.0193083149049147,0.450332411673943
"823","Medial_OFC","Accum",0.327,0.006,0,0.245830759203417,0.0167996848458015,0.212231389511814,0.27943012889502,0.0110103959139881,0.480651122492845
"824","MiddleFrontalGyrus","Accum",0.327,0.006,0,0.162126329718355,0.0167996848458015,0.128526960026752,0.195725699409958,-0.0726940335710739,0.396946693007783
"825","SuperiorFrontalGyrus","Accum",0.327,0.006,0,0.220296629729627,0.0167996848458014,0.186697260038024,0.25389599942123,-0.0145237335598013,0.455116993019056
"826","Ventral_ACC","Accum",0.327,0.006,0,0.359561940951437,0.0167996848458015,0.325962571259834,0.39316131064304,0.124741577662009,0.594382304240866
"827","Dorsal_ACC","Caudate",0.327,0.006,0,0.351236265975781,0.0167996848458013,0.317636896284178,0.384835635667383,0.116415902686352,0.586056629265209
"828","InferiorFrontalGyrus","Caudate",0.327,0.006,0,0.273736257910289,0.0167996848458015,0.240136888218686,0.307335627601892,0.0389158946208608,0.508556621199718
"829","Lateral_OFC","Caudate",0.327,0.006,0,0.24914423058064,0.0167996848458015,0.215544860889037,0.282743600272243,0.0143238672912111,0.483964593870068
"830","Medial_OFC","Caudate",0.327,0.006,0,0.195874967996191,0.0167996848458015,0.162275598304588,0.229474337687794,-0.0389453952932375,0.43069533128562
"831","MiddleFrontalGyrus","Caudate",0.327,0.006,0,0.221635857454136,0.0167996848458015,0.188036487762533,0.255235227145739,-0.013184505835293,0.456456220743564
"832","SuperiorFrontalGyrus","Caudate",0.327,0.006,0,0.275503052632666,0.0167996848458015,0.241903682941063,0.309102422324269,0.0406826893432373,0.510323415922095
"833","Ventral_ACC","Caudate",0.327,0.006,0,0.329531755143758,0.0167996848458015,0.295932385452155,0.363131124835361,0.0947113918543293,0.564352118433187
"834","Dorsal_ACC","Putamen",0.327,0.006,0,0.484422003945851,0.0167996848458013,0.450822634254248,0.518021373637453,0.249601640656422,0.719242367235279
"835","InferiorFrontalGyrus","Putamen",0.327,0.006,0,0.37348797922655,0.0167996848458015,0.339888609534947,0.407087348918153,0.138667615937122,0.608308342515979
"836","Lateral_OFC","Putamen",0.327,0.006,0,0.264860979115731,0.0167996848458015,0.231261609424128,0.298460348807334,0.0300406158263021,0.499681342405159
"837","Medial_OFC","Putamen",0.327,0.006,0,0.225141375623957,0.0167996848458015,0.191542005932354,0.25874074531556,-0.00967898766547132,0.459961738913386
"838","MiddleFrontalGyrus","Putamen",0.327,0.006,0,0.208349639109949,0.0167996848458015,0.174750269418346,0.241949008801552,-0.0264707241794792,0.443170002399378
"839","SuperiorFrontalGyrus","Putamen",0.327,0.006,0,0.287685356868584,0.0167996848458015,0.254085987176981,0.321284726560187,0.052864993579155,0.522505720158012
"840","Ventral_ACC","Putamen",0.327,0.006,0,0.322264597320545,0.0167996848458015,0.288665227628942,0.355863967012148,0.0874442340311164,0.557084960609974
"841","Dorsal_ACC","Accum",0.827,0.006,0,0.338308174582713,0.0237260649693286,0.290856044644056,0.385760304521371,0.101109123135577,0.57550722602985
"842","InferiorFrontalGyrus","Accum",0.827,0.006,0,0.244701011153418,0.0237260649693257,0.197248881214767,0.292153141092069,0.00750195970628234,0.481900062600554
"843","Lateral_OFC","Accum",0.827,0.006,0,0.23537691118765,0.0237260649693257,0.187924781248998,0.282829041126301,-0.00182214025948599,0.472575962634785
"844","Medial_OFC","Accum",0.827,0.006,0,0.253999748188508,0.0237260649693258,0.206547618249856,0.301451878127159,0.0168006967413721,0.491198799635643
"845","MiddleFrontalGyrus","Accum",0.827,0.006,0,0.178844724296235,0.0237260649693257,0.131392594357584,0.226296854234887,-0.0583543271509004,0.416043775743371
"846","SuperiorFrontalGyrus","Accum",0.827,0.006,0,0.238435361965249,0.0237260649693257,0.190983232026598,0.2858874919039,0.00123631051811351,0.475634413412385
"847","Ventral_ACC","Accum",0.827,0.006,0,0.379211148012019,0.0237260649693258,0.331759018073367,0.42666327795067,0.142012096564883,0.616410199459154
"848","Dorsal_ACC","Caudate",0.827,0.006,0,0.386025991882067,0.0237260649693256,0.338573861943416,0.433478121820718,0.148826940434931,0.623225043329202
"849","InferiorFrontalGyrus","Caudate",0.827,0.006,0,0.288267568613534,0.0237260649693258,0.240815438674882,0.335719698552185,0.051068517166398,0.525466620060669
"850","Lateral_OFC","Caudate",0.827,0.006,0,0.257422742490593,0.0237260649693258,0.209970612551941,0.304874872429244,0.0202236910434573,0.494621793937729
"851","Medial_OFC","Caudate",0.827,0.006,0,0.193619020807707,0.0237260649693258,0.146166890869056,0.241071150746359,-0.0435800306394284,0.430818072254843
"852","MiddleFrontalGyrus","Caudate",0.827,0.006,0,0.232662314350797,0.0237260649693258,0.185210184412146,0.280114444289449,-0.00453673709633814,0.469861365797933
"853","SuperiorFrontalGyrus","Caudate",0.827,0.006,0,0.291996572291793,0.0237260649693258,0.244544442353142,0.339448702230445,0.0547975208446577,0.529195623738929
"854","Ventral_ACC","Caudate",0.827,0.006,0,0.336659480353368,0.0237260649693258,0.289207350414716,0.384111610292019,0.099460428906232,0.573858531800503
"855","Dorsal_ACC","Putamen",0.827,0.006,0,0.519451692211845,0.0237260649693256,0.471999562273194,0.566903822150496,0.28225264076471,0.756650743658981
"856","InferiorFrontalGyrus","Putamen",0.827,0.006,0,0.402328956429662,0.0237260649693258,0.35487682649101,0.449781086368313,0.165129904982526,0.639528007876797
"857","Lateral_OFC","Putamen",0.827,0.006,0,0.283571163740222,0.0237260649693258,0.236119033801571,0.331023293678874,0.0463721122930865,0.520770215187358
"858","Medial_OFC","Putamen",0.827,0.006,0,0.23074691187254,0.0237260649693258,0.183294781933888,0.278199041811191,-0.00645213957459573,0.467945963319676
"859","MiddleFrontalGyrus","Putamen",0.827,0.006,0,0.223636972325157,0.0237260649693258,0.176184842386505,0.271089102263808,-0.013562079121979,0.460836023772292
"860","SuperiorFrontalGyrus","Putamen",0.827,0.006,0,0.309452217987267,0.0237260649693258,0.262000088048616,0.356904347925919,0.0722531665401314,0.546651269434403
"861","Ventral_ACC","Putamen",0.827,0.006,0,0.353564732750224,0.0237260649693258,0.306112602811573,0.401016862688876,0.116365681303089,0.59076378419736
"862","Dorsal_ACC","Accum",1.327,0.006,0,0.366660327567586,0.0328677242462964,0.300924879074993,0.432395776060179,0.125138414358394,0.608182240776778
"863","InferiorFrontalGyrus","Accum",1.327,0.006,0,0.269177515179637,0.0328677242462918,0.203442066687054,0.334912963672221,0.0276556019704477,0.510699428388827
"864","Lateral_OFC","Accum",1.327,0.006,0,0.255241773990785,0.0328677242462918,0.189506325498202,0.320977222483369,0.0137198607815958,0.496763687199975
"865","Medial_OFC","Accum",1.327,0.006,0,0.262168737173599,0.0328677242462919,0.196433288681015,0.327904185666183,0.0206468239644091,0.503690650382789
"866","MiddleFrontalGyrus","Accum",1.327,0.006,0,0.195563118874116,0.0328677242462918,0.129827670381532,0.261298567366699,-0.045958794335074,0.437085032083305
"867","SuperiorFrontalGyrus","Accum",1.327,0.006,0,0.256574094200871,0.0328677242462918,0.190838645708288,0.322309542693455,0.0150521809916815,0.498096007410061
"868","Ventral_ACC","Accum",1.327,0.006,0,0.3988603550726,0.032867724246292,0.333124906580016,0.464595803565184,0.15733844186341,0.64038226828179
"869","Dorsal_ACC","Caudate",1.327,0.006,0,0.420815717788353,0.0328677242462917,0.35508026929577,0.486551166280936,0.179293804579163,0.662337630997542
"870","InferiorFrontalGyrus","Caudate",1.327,0.006,0,0.302798879316778,0.0328677242462919,0.237063430824194,0.368534327809361,0.061276966107588,0.544320792525967
"871","Lateral_OFC","Caudate",1.327,0.006,0,0.265701254400546,0.0328677242462919,0.199965805907962,0.33143670289313,0.0241793411913563,0.507223167609736
"872","Medial_OFC","Caudate",1.327,0.006,0,0.191363073619223,0.0328677242462919,0.125627625126639,0.257098522111807,-0.0501588395899664,0.432884986828413
"873","MiddleFrontalGyrus","Caudate",1.327,0.006,0,0.243688771247459,0.0328677242462919,0.177953322754875,0.309424219740043,0.00216685803826938,0.485210684456649
"874","SuperiorFrontalGyrus","Caudate",1.327,0.006,0,0.308490091950921,0.0328677242462919,0.242754643458337,0.374225540443505,0.0669681787417311,0.550012005160111
