"","PFC","Subcortical","MAOA.Genotype","AgeInverseCentered","Sex.ID","reducedCorrPercentileContiguous","se","plo","phi","tlo","thi"
"173","MiddleFrontalGyrus","Accum",0.727,-0.009,0,0.157885361195787,0.0265813533793894,0.104722654437008,0.211048067954566,-0.0797143120545899,0.395485034446164
"174","SuperiorFrontalGyrus","Accum",0.727,-0.009,0,0.201879324989402,0.0265813533793894,0.148716618230623,0.25504203174818,-0.0357203482609755,0.439478998239779
"175","Ventral_ACC","Accum",0.727,-0.009,0,0.334562356611576,0.0265813533793894,0.281399649852798,0.387725063370355,0.0969626833611993,0.572162029861954
"176","Dorsal_ACC","Caudate",0.727,-0.009,0,0.235786089037397,0.0265813533793895,0.182623382278618,0.288948795796176,-0.00181358421298036,0.473385762287774
"177","InferiorFrontalGyrus","Caudate",0.727,-0.009,0,0.189596706675633,0.0265813533793895,0.136433999916853,0.242759413434412,-0.0480029665747446,0.42719637992601
"178","Lateral_OFC","Caudate",0.727,-0.009,0,0.198189104501611,0.0265813533793895,0.145026397742832,0.251351811260391,-0.0394105687487658,0.435788777751989
"179","Medial_OFC","Caudate",0.727,-0.009,0,0.161967974500019,0.0265813533793896,0.10880526774124,0.215130681258798,-0.0756316987503582,0.399567647750396
"180","MiddleFrontalGyrus","Caudate",0.727,-0.009,0,0.178963125488075,0.0265813533793895,0.125800418729296,0.232125832246854,-0.0586365477623024,0.416562798738452
"181","SuperiorFrontalGyrus","Caudate",0.727,-0.009,0,0.212917951453875,0.0265813533793895,0.159755244695096,0.266080658212654,-0.0246817217965025,0.450517624704252
"182","Ventral_ACC","Caudate",0.727,-0.009,0,0.25338303782352,0.0265813533793896,0.200220331064741,0.306545744582299,0.0157833645731426,0.490982711073897
"183","Dorsal_ACC","Putamen",0.727,-0.009,0,0.475282543020318,0.0265813533793895,0.422119836261539,0.528445249779097,0.23768286976994,0.712882216270695
"184","InferiorFrontalGyrus","Putamen",0.727,-0.009,0,0.360093855710781,0.0265813533793896,0.306931148952002,0.41325656246956,0.122494182460404,0.597693528961158
"185","Lateral_OFC","Putamen",0.727,-0.009,0,0.25789304976376,0.0265813533793896,0.20473034300498,0.311055756522539,0.0202933765133823,0.495492723014137
"186","Medial_OFC","Putamen",0.727,-0.009,0,0.21888927321766,0.0265813533793895,0.16572656645888,0.272051979976439,-0.0187104000327177,0.456488946468037
"187","MiddleFrontalGyrus","Putamen",0.727,-0.009,0,0.209145756617382,0.0265813533793896,0.155983049858603,0.262308463376161,-0.0284539166329949,0.44674542986776
"188","SuperiorFrontalGyrus","Putamen",0.727,-0.009,0,0.283671000078669,0.0265813533793896,0.23050829331989,0.336833706837448,0.0460713268282917,0.521270673329046
"189","Ventral_ACC","Putamen",0.727,-0.009,0,0.30723824323441,0.0265813533793895,0.254075536475631,0.360400949993189,0.0696385699840331,0.544837916484788
"190","Dorsal_ACC","Accum",-1.273,-0.006,0,0.242798088527023,0.0305170921709639,0.181763904185095,0.303832272868951,0.00331426235696541,0.482281914697081
"191","InferiorFrontalGyrus","Accum",-1.273,-0.006,0,0.151543035706833,0.0305170921709636,0.0905088513649062,0.212577220048761,-0.0879407904632243,0.391026861876891
"192","Lateral_OFC","Accum",-1.273,-0.006,0,0.163204982533463,0.0305170921709636,0.102170798191536,0.224239166875391,-0.0762788436365943,0.402688808703521
"193","Medial_OFC","Accum",-1.273,-0.006,0,0.212682862493701,0.0305170921709636,0.151648678151774,0.273717046835629,-0.0268009636763565,0.452166688663759
"194","MiddleFrontalGyrus","Accum",-1.273,-0.006,0,0.104105021405948,0.0305170921709636,0.0430708370640209,0.165139205747875,-0.13537880476411,0.343588847576006
"195","SuperiorFrontalGyrus","Accum",-1.273,-0.006,0,0.164206978275356,0.0305170921709636,0.103172793933429,0.225241162617283,-0.0752768478947018,0.403690804445414
"196","Ventral_ACC","Accum",-1.273,-0.006,0,0.298742243674547,0.0305170921709637,0.23770805933262,0.359776428016474,0.0592584175044892,0.538226069844605
"197","Dorsal_ACC","Caudate",-1.273,-0.006,0,0.283724814082455,0.0305170921709637,0.222690629740527,0.344758998424382,0.0442409879123968,0.523208640252512
"198","InferiorFrontalGyrus","Caudate",-1.273,-0.006,0,0.213809799348078,0.0305170921709638,0.15277561500615,0.274843983690006,-0.0256740268219798,0.453293625518136
"199","Lateral_OFC","Caudate",-1.273,-0.006,0,0.217955009984014,0.0305170921709638,0.156920825642086,0.278989194325942,-0.021528816186044,0.457438836154072
"200","Medial_OFC","Caudate",-1.273,-0.006,0,0.186213609959112,0.0305170921709638,0.125179425617184,0.24724779430104,-0.0532702162109459,0.42569743612917
"201","MiddleFrontalGyrus","Caudate",-1.273,-0.006,0,0.175741293243944,0.0305170921709638,0.114707108902016,0.236775477585871,-0.0637425329261143,0.415225119414001
"202","SuperiorFrontalGyrus","Caudate",-1.273,-0.006,0,0.225694743859979,0.0305170921709638,0.164660559518051,0.286728928201907,-0.0137890823100788,0.465178570030037
"203","Ventral_ACC","Caudate",-1.273,-0.006,0,0.313134447023047,0.0305170921709638,0.25210026268112,0.374168631364975,0.0736506208529896,0.552618273193105
"204","Dorsal_ACC","Putamen",-1.273,-0.006,0,0.366540801680904,0.0305170921709638,0.305506617338977,0.427574986022832,0.127056975510847,0.606024627850962
"205","InferiorFrontalGyrus","Putamen",-1.273,-0.006,0,0.252502357988589,0.0305170921709638,0.191468173646661,0.313536542330516,0.0130185318185309,0.491986184158647
"206","Lateral_OFC","Putamen",-1.273,-0.006,0,0.186889419452152,0.0305170921709638,0.125855235110224,0.247923603794079,-0.0525944067179061,0.42637324562221
"207","Medial_OFC","Putamen",-1.273,-0.006,0,0.164319208048838,0.0305170921709638,0.10328502370691,0.225353392390765,-0.0751646181212203,0.403803034218895
"208","MiddleFrontalGyrus","Putamen",-1.273,-0.006,0,0.134284783081263,0.0305170921709638,0.0732505987393357,0.195318967423191,-0.105199043088795,0.373768609251321
"209","SuperiorFrontalGyrus","Putamen",-1.273,-0.006,0,0.186603504385483,0.0305170921709638,0.125569320043556,0.247637688727411,-0.0528803217845745,0.426087330555541
"210","Ventral_ACC","Putamen",-1.273,-0.006,0,0.211579398002518,0.0305170921709638,0.150545213660591,0.272613582344446,-0.0279044281675396,0.451063224172576
"211","Dorsal_ACC","Accum",-0.273,-0.006,0,0.253999971654548,0.0177065343284991,0.21858690299755,0.289413040311547,0.0197321403791652,0.488267802929931
"212","InferiorFrontalGyrus","Accum",-0.273,-0.006,0,0.172633428063238,0.0177065343284986,0.137220359406241,0.208046496720235,-0.0616344032121446,0.406901259338621
"213","Lateral_OFC","Accum",-0.273,-0.006,0,0.185765296312441,0.0177065343284986,0.150352227655444,0.221178364969438,-0.0485025349629422,0.420033127587824
"214","Medial_OFC","Accum",-0.273,-0.006,0,0.221262897253139,0.0177065343284986,0.185849828596142,0.256675965910136,-0.0130049340222439,0.455530728528522
"215","MiddleFrontalGyrus","Accum",-0.273,-0.006,0,0.132379529129112,0.0177065343284986,0.0969664604721146,0.167792597786109,-0.101888302146271,0.366647360404495
"216","SuperiorFrontalGyrus","Accum",-0.273,-0.006,0,0.185444625287768,0.0177065343284986,0.150031556630771,0.220857693944766,-0.0488232059876145,0.419712456563151
"217","Ventral_ACC","Accum",-0.273,-0.006,0,0.319903807591159,0.0177065343284986,0.284490738934162,0.355316876248156,0.0856359763157759,0.554171638866542
"218","Dorsal_ACC","Caudate",-0.273,-0.006,0,0.272944285251603,0.0177065343284987,0.237531216594606,0.308357353908601,0.0386764539762203,0.507212116526986
"219","InferiorFrontalGyrus","Caudate",-0.273,-0.006,0,0.210994678337825,0.0177065343284987,0.175581609680827,0.246407746994822,-0.0232731529375583,0.445262509613208
"220","Lateral_OFC","Caudate",-0.273,-0.006,0,0.213604569625278,0.0177065343284987,0.17819150096828,0.249017638282275,-0.0206632616501054,0.44787240090066
"221","Medial_OFC","Caudate",-0.273,-0.006,0,0.177739887858658,0.0177065343284987,0.14232681920166,0.213152956515655,-0.0565279434167251,0.412007719134041
"222","MiddleFrontalGyrus","Caudate",-0.273,-0.006,0,0.182215597745127,0.0177065343284987,0.146802529088129,0.217628666402124,-0.0520522335302562,0.41648342902051
"223","SuperiorFrontalGyrus","Caudate",-0.273,-0.006,0,0.226221162479531,0.0177065343284987,0.190808093822533,0.261634231136528,-0.00804666879585214,0.460488993754914
"224","Ventral_ACC","Caudate",-0.273,-0.006,0,0.291270842156886,0.0177065343284987,0.255857773499889,0.326683910813883,0.0570030108815032,0.525538673432269
"225","Dorsal_ACC","Putamen",-0.273,-0.006,0,0.424321793859158,0.0177065343284987,0.388908725202161,0.459734862516155,0.190053962583775,0.658589625134541
"226","InferiorFrontalGyrus","Putamen",-0.273,-0.006,0,0.310042646024152,0.0177065343284987,0.274629577367154,0.345455714681149,0.075774814748769,0.544310477299535
"227","Lateral_OFC","Putamen",-0.273,-0.006,0,0.224454517080029,0.0177065343284987,0.189041448423031,0.259867585737026,-0.00981331419535422,0.458722348355412
"228","Medial_OFC","Putamen",-0.273,-0.006,0,0.193668054456423,0.0177065343284987,0.158254985799425,0.22908112311342,-0.0405997768189601,0.427935885731806
"229","MiddleFrontalGyrus","Putamen",-0.273,-0.006,0,0.172890083322548,0.0177065343284987,0.13747701466555,0.208303151979545,-0.0613777479528353,0.40715791459793
"230","SuperiorFrontalGyrus","Putamen",-0.273,-0.006,0,0.237472042482976,0.0177065343284987,0.202058973825979,0.272885111139973,0.00320421120759296,0.471739873758359
"231","Ventral_ACC","Putamen",-0.273,-0.006,0,0.262930222248309,0.0177065343284987,0.227517153591312,0.298343290905307,0.0286623909729262,0.497198053523692
"232","Dorsal_ACC","Accum",0.727,-0.006,0,0.265201854782073,0.0238016013197015,0.21759865214267,0.312805057421476,0.0287840123075803,0.501619697256566
"233","InferiorFrontalGyrus","Accum",0.727,-0.006,0,0.193723820419643,0.023801601319701,0.146120617780241,0.241327023059045,-0.0426940220548496,0.430141662894136
"234","Lateral_OFC","Accum",0.727,-0.006,0,0.208325610091418,0.023801601319701,0.160722407452016,0.25592881273082,-0.0280922323830749,0.444743452565911
"235","Medial_OFC","Accum",0.727,-0.006,0,0.229842932012577,0.023801601319701,0.182239729373175,0.277446134651979,-0.00657491046191605,0.466260774487069
"236","MiddleFrontalGyrus","Accum",0.727,-0.006,0,0.160654036852275,0.023801601319701,0.113050834212873,0.208257239491677,-0.0757638056222173,0.397071879326768
"237","SuperiorFrontalGyrus","Accum",0.727,-0.006,0,0.206682272300181,0.023801601319701,0.159079069660779,0.254285474939583,-0.0297355701743119,0.443100114774674
"238","Ventral_ACC","Accum",0.727,-0.006,0,0.341065371507771,0.023801601319701,0.293462168868369,0.388668574147173,0.104647529033278,0.577483213982263
"239","Dorsal_ACC","Caudate",0.727,-0.006,0,0.262163756420752,0.0238016013197011,0.21456055378135,0.309766959060154,0.025745913946259,0.498581598895244
"240","InferiorFrontalGyrus","Caudate",0.727,-0.006,0,0.208179557327571,0.0238016013197012,0.160576354688169,0.255782759966974,-0.0282382851469216,0.444597399802064
"241","Lateral_OFC","Caudate",0.727,-0.006,0,0.209254129266541,0.0238016013197012,0.161650926627139,0.256857331905944,-0.0271637132079515,0.445671971741034
"242","Medial_OFC","Caudate",0.727,-0.006,0,0.169266165758204,0.0238016013197012,0.121662963118801,0.216869368397606,-0.067151676716289,0.405684008232697
"243","MiddleFrontalGyrus","Caudate",0.727,-0.006,0,0.18868990224631,0.0238016013197012,0.141086699606907,0.236293104885712,-0.047727940228183,0.425107744720803
"244","SuperiorFrontalGyrus","Caudate",0.727,-0.006,0,0.226747581099082,0.0238016013197012,0.17914437845968,0.274350783738485,-0.0096702613754103,0.463165423573575
"245","Ventral_ACC","Caudate",0.727,-0.006,0,0.269407237290725,0.0238016013197012,0.221804034651322,0.317010439930127,0.032989394816232,0.505825079765218
"246","Dorsal_ACC","Putamen",0.727,-0.006,0,0.482102786037412,0.0238016013197011,0.43449958339801,0.529705988676814,0.245684943562919,0.718520628511904
"247","InferiorFrontalGyrus","Putamen",0.727,-0.006,0,0.367582934059715,0.0238016013197012,0.319979731420313,0.415186136699117,0.131165091585222,0.604000776534208
"248","Lateral_OFC","Putamen",0.727,-0.006,0,0.262019614707906,0.0238016013197012,0.214416412068503,0.309622817347308,0.0256017722334129,0.498437457182398
"249","Medial_OFC","Putamen",0.727,-0.006,0,0.223016900864008,0.0238016013197012,0.175413698224606,0.270620103503411,-0.0134009416104846,0.459434743338501
"250","MiddleFrontalGyrus","Putamen",0.727,-0.006,0,0.211495383563832,0.0238016013197012,0.16389218092443,0.259098586203234,-0.0249224589106609,0.447913226038325
"251","SuperiorFrontalGyrus","Putamen",0.727,-0.006,0,0.288340580580468,0.0238016013197012,0.240737377941066,0.335943783219871,0.0519227381059756,0.524758423054961
"252","Ventral_ACC","Putamen",0.727,-0.006,0,0.3142810464941,0.0238016013197012,0.266677843854698,0.361884249133502,0.0778632040196073,0.550698888968593
"253","Dorsal_ACC","Accum",-1.273,-0.003,0,0.242134698207915,0.0284038252974224,0.18532704761307,0.29894234880276,0.00369300616377569,0.480576390252054
"254","InferiorFrontalGyrus","Accum",-1.273,-0.003,0,0.155022653277321,0.0284038252974221,0.0982150026824773,0.211830303872166,-0.0834190387668174,0.39346434532146
"255","Lateral_OFC","Accum",-1.273,-0.003,0,0.16511399624366,0.0284038252974221,0.108306345648816,0.221921646838504,-0.0733276958004788,0.403555688287799
"256","Medial_OFC","Accum",-1.273,-0.003,0,0.21590010990408,0.0284038252974221,0.159092459309236,0.272707760498924,-0.0225415821400585,0.454341801948219
"257","MiddleFrontalGyrus","Accum",-1.273,-0.003,0,0.106621478369218,0.0284038252974221,0.0498138277743739,0.163429128964062,-0.131820213674921,0.345063170413357
"258","SuperiorFrontalGyrus","Accum",-1.273,-0.003,0,0.167283859252196,0.0284038252974221,0.110476208657352,0.22409150984704,-0.0711578327919432,0.405725551296335
"259","Ventral_ACC","Accum",-1.273,-0.003,0,0.301411253049552,0.0284038252974221,0.244603602454708,0.358218903644396,0.0629695610054132,0.539852945093691
"260","Dorsal_ACC","Caudate",-1.273,-0.003,0,0.275872166507038,0.0284038252974222,0.219064515912194,0.332679817101883,0.0374304744628993,0.514313858551177
"261","InferiorFrontalGyrus","Caudate",-1.273,-0.003,0,0.217932237061011,0.0284038252974222,0.161124586466167,0.274739887655856,-0.0205094549831276,0.45637392910515
"262","Lateral_OFC","Caudate",-1.273,-0.003,0,0.219767534842757,0.0284038252974222,0.162959884247913,0.276575185437602,-0.0186741572013815,0.458209226886896
"263","Medial_OFC","Caudate",-1.273,-0.003,0,0.188488926709463,0.0284038252974222,0.131681276114619,0.245296577304308,-0.0499527653346759,0.426930618753602
"264","MiddleFrontalGyrus","Caudate",-1.273,-0.003,0,0.179260853461943,0.0284038252974222,0.122453202867099,0.236068504056788,-0.0591808385821957,0.417702545506082
"265","SuperiorFrontalGyrus","Caudate",-1.273,-0.003,0,0.227151236504183,0.0284038252974222,0.170343585909339,0.283958887099028,-0.0112904555399555,0.465592928548322
"266","Ventral_ACC","Caudate",-1.273,-0.003,0,0.311600589906155,0.0284038252974222,0.25479293931131,0.368408240500999,0.0731588978620157,0.550042281950294
"267","Dorsal_ACC","Putamen",-1.273,-0.003,0,0.369002725893088,0.0284038252974222,0.312195075298244,0.425810376487932,0.130561033848949,0.607444417937227
"268","InferiorFrontalGyrus","Putamen",-1.273,-0.003,0,0.259058529104406,0.0284038252974222,0.202250878509561,0.31586617969925,0.0206168370602669,0.497500221148545
"269","Lateral_OFC","Putamen",-1.273,-0.003,0,0.191831269005902,0.0284038252974222,0.135023618411058,0.248638919600747,-0.0466104230382366,0.430272961050041
"270","Medial_OFC","Putamen",-1.273,-0.003,0,0.170671229892689,0.0284038252974222,0.113863579297845,0.227478880487534,-0.0677704621514498,0.409112921936828
"271","MiddleFrontalGyrus","Putamen",-1.273,-0.003,0,0.140539673291364,0.0284038252974222,0.0837320226965191,0.197347323886208,-0.0979020187527755,0.378981365335503
"272","SuperiorFrontalGyrus","Putamen",-1.273,-0.003,0,0.193662074778065,0.0284038252974222,0.13685442418322,0.250469725372909,-0.0447796172660743,0.432103766822204
"273","Ventral_ACC","Putamen",-1.273,-0.003,0,0.216005547462529,0.0284038252974222,0.159197896867685,0.272813198057374,-0.0224361445816095,0.454447239506668
"274","Dorsal_ACC","Accum",-0.273,-0.003,0,0.260368891599941,0.0163438714377301,0.227681148724481,0.293056634475401,0.0264975169662368,0.494240266233645
"275","InferiorFrontalGyrus","Accum",-0.273,-0.003,0,0.178314798199703,0.0163438714377293,0.145627055324245,0.211002541075162,-0.0555565764340002,0.412186172833407
"276","Lateral_OFC","Accum",-0.273,-0.003,0,0.188173449599319,0.0163438714377293,0.155485706723861,0.220861192474778,-0.0456979250343844,0.422044824233023
"277","Medial_OFC","Accum",-0.273,-0.003,0,0.225174885224919,0.0163438714377293,0.192487142349461,0.257862628100378,-0.00869648940878429,0.459046259858623
"278","MiddleFrontalGyrus","Accum",-0.273,-0.003,0,0.135022095438991,0.0163438714377293,0.102334352563532,0.167709838314449,-0.0988492791947129,0.368893470072694
"279","SuperiorFrontalGyrus","Accum",-0.273,-0.003,0,0.189384539431578,0.0163438714377293,0.156696796556119,0.222072282307036,-0.0444868352021258,0.423255914065282
"280","Ventral_ACC","Accum",-0.273,-0.003,0,0.324489819726759,0.0163438714377293,0.2918020768513,0.357177562602217,0.0906184450930549,0.558361194360462
"281","Dorsal_ACC","Caudate",-0.273,-0.003,0,0.282206795155573,0.0163438714377294,0.249519052280114,0.314894538031031,0.0483354205218688,0.516078169789276
"282","InferiorFrontalGyrus","Caudate",-0.273,-0.003,0,0.222347322520261,0.0163438714377294,0.189659579644802,0.255035065395719,-0.0115240521134432,0.456218697153964
"283","Lateral_OFC","Caudate",-0.273,-0.003,0,0.220043344437114,0.0163438714377294,0.187355601561656,0.252731087312573,-0.0138280301965894,0.453914719070818
"284","Medial_OFC","Caudate",-0.273,-0.003,0,0.182526641862926,0.0163438714377294,0.149838898987467,0.215214384738384,-0.051344732770778,0.416398016496629
"285","MiddleFrontalGyrus","Caudate",-0.273,-0.003,0,0.188838766233244,0.0163438714377294,0.156151023357785,0.221526509108703,-0.0450326084004596,0.422710140866948
"286","SuperiorFrontalGyrus","Caudate",-0.273,-0.003,0,0.233864223624237,0.0163438714377294,0.201176480748778,0.266551966499696,-7.15100946679925e-06,0.467735598257941
"287","Ventral_ACC","Caudate",-0.273,-0.003,0,0.298516013332042,0.0163438714377294,0.265828270456583,0.331203756207501,0.0646446386983386,0.532387387965746
"288","Dorsal_ACC","Putamen",-0.273,-0.003,0,0.428962877473797,0.0163438714377294,0.396275134598338,0.461650620349256,0.195091502840093,0.662834252107501
"289","InferiorFrontalGyrus","Putamen",-0.273,-0.003,0,0.317065270756527,0.0163438714377294,0.284377527881069,0.349753013631986,0.0831938961228237,0.550936645390231
"290","Lateral_OFC","Putamen",-0.273,-0.003,0,0.228988724328977,0.0163438714377294,0.196300981453518,0.261676467204436,-0.00488265030472662,0.462860098962681
"291","Medial_OFC","Putamen",-0.273,-0.003,0,0.198907879201523,0.0163438714377294,0.166220136326064,0.231595622076982,-0.0349634954321807,0.432779253835227
"292","MiddleFrontalGyrus","Putamen",-0.273,-0.003,0,0.177192341900823,0.0163438714377294,0.144504599025364,0.209880084776281,-0.0566790327328812,0.411063716534526
"293","SuperiorFrontalGyrus","Putamen",-0.273,-0.003,0,0.243336117930166,0.0163438714377294,0.210648375054708,0.276023860805625,0.00946474329646266,0.47720749256387
"294","Ventral_ACC","Putamen",-0.273,-0.003,0,0.26866469860816,0.0163438714377294,0.235976955732701,0.301352441483618,0.0347933239744559,0.502536073241863
"295","Dorsal_ACC","Accum",0.727,-0.003,0,0.278603084991967,0.0215748268256887,0.235453431340589,0.321752738643344,0.0430415772089675,0.514164592774966
"296","InferiorFrontalGyrus","Accum",0.727,-0.003,0,0.201606943122085,0.0215748268256879,0.158457289470709,0.244756596773461,-0.0339545646609134,0.437168450905084
"297","Lateral_OFC","Accum",0.727,-0.003,0,0.211232902954978,0.0215748268256879,0.168083249303602,0.254382556606354,-0.0243286048280204,0.446794410737977
"298","Medial_OFC","Accum",0.727,-0.003,0,0.234449660545758,0.0215748268256879,0.191300006894383,0.277599314197134,-0.00111184723724034,0.470011168328757
"299","MiddleFrontalGyrus","Accum",0.727,-0.003,0,0.163422712508764,0.0215748268256879,0.120273058857388,0.20657236616014,-0.0721387952742351,0.398984220291762
"300","SuperiorFrontalGyrus","Accum",0.727,-0.003,0,0.21148521961096,0.0215748268256879,0.168335565959584,0.254634873262336,-0.0240762881720387,0.447046727393959
"301","Ventral_ACC","Accum",0.727,-0.003,0,0.347568386403965,0.0215748268256879,0.304418732752589,0.390718040055341,0.112006878620966,0.583129894186964
"302","Dorsal_ACC","Caudate",0.727,-0.003,0,0.288541423804107,0.0215748268256881,0.245391770152731,0.331691077455483,0.052979916021108,0.524102931587106
"303","InferiorFrontalGyrus","Caudate",0.727,-0.003,0,0.22676240797951,0.0215748268256881,0.183612754328133,0.269912061630886,-0.00879909980348911,0.462323915762508
"304","Lateral_OFC","Caudate",0.727,-0.003,0,0.220319154031471,0.0215748268256881,0.177169500380095,0.263468807682847,-0.0152423537515277,0.45588066181447
"305","Medial_OFC","Caudate",0.727,-0.003,0,0.176564357016388,0.0215748268256881,0.133414703365012,0.219714010667765,-0.0589971507666104,0.412125864799387
"306","MiddleFrontalGyrus","Caudate",0.727,-0.003,0,0.198416679004545,0.0215748268256881,0.155267025353169,0.241566332655921,-0.037144828778454,0.433978186787544
"307","SuperiorFrontalGyrus","Caudate",0.727,-0.003,0,0.24057721074429,0.0215748268256881,0.197427557092914,0.283726864395666,0.00501570296129145,0.476138718527289
"308","Ventral_ACC","Caudate",0.727,-0.003,0,0.28543143675793,0.0215748268256881,0.242281783106554,0.328581090409306,0.0498699289749311,0.520992944540929
"309","Dorsal_ACC","Putamen",0.727,-0.003,0,0.488923029054506,0.0215748268256881,0.44577337540313,0.532072682705882,0.253361521271507,0.724484536837505
"310","InferiorFrontalGyrus","Putamen",0.727,-0.003,0,0.375072012408649,0.0215748268256881,0.331922358757273,0.418221666060025,0.13951050462565,0.610633520191648
"311","Lateral_OFC","Putamen",0.727,-0.003,0,0.266146179652052,0.0215748268256881,0.222996526000676,0.309295833303428,0.0305846718690529,0.501707687435051
"312","Medial_OFC","Putamen",0.727,-0.003,0,0.227144528510357,0.0215748268256881,0.183994874858981,0.270294182161733,-0.00841697927264187,0.462706036293356
"313","MiddleFrontalGyrus","Putamen",0.727,-0.003,0,0.213845010510282,0.0215748268256881,0.170695356858905,0.256994664161658,-0.0217164972727173,0.44940651829328
"314","SuperiorFrontalGyrus","Putamen",0.727,-0.003,0,0.293010161082268,0.0215748268256881,0.249860507430892,0.336159814733644,0.0574486532992692,0.528571668865267
"315","Ventral_ACC","Putamen",0.727,-0.003,0,0.32132384975379,0.0215748268256881,0.278174196102414,0.364473503405166,0.0857623419707909,0.556885357536788
"316","Dorsal_ACC","Accum",-1.273,0.002,0,0.241029047676067,0.0268015748342555,0.187425898007556,0.294632197344578,0.00333043810261835,0.478727657249516
"317","InferiorFrontalGyrus","Accum",-1.273,0.002,0,0.160822015894801,0.0268015748342551,0.107218866226291,0.214425165563312,-0.0768765936786472,0.39852062546825
"318","Lateral_OFC","Accum",-1.273,0.002,0,0.168295685760654,0.0268015748342551,0.114692536092144,0.221898835429164,-0.0694029238127943,0.405994295334103
"319","Medial_OFC","Accum",-1.273,0.002,0,0.221262188921379,0.026801574834255,0.167659039252869,0.274865338589889,-0.0164364206520697,0.458960798494828
"320","MiddleFrontalGyrus","Accum",-1.273,0.002,0,0.110815573308001,0.026801574834255,0.0572124236394909,0.164418722976511,-0.126883036265448,0.34851418288145
"321","SuperiorFrontalGyrus","Accum",-1.273,0.002,0,0.172411994213595,0.026801574834255,0.118808844545085,0.226015143882105,-0.0652866153598535,0.410110603787044
"322","Ventral_ACC","Accum",-1.273,0.002,0,0.305859602007894,0.0268015748342551,0.252256452339384,0.359462751676404,0.0681609924344453,0.543558211581343
"323","Dorsal_ACC","Caudate",-1.273,0.002,0,0.262784420548011,0.0268015748342552,0.209181270879501,0.316387570216521,0.0250858109745622,0.50048303012146
"324","InferiorFrontalGyrus","Caudate",-1.273,0.002,0,0.224802966582567,0.0268015748342552,0.171199816914057,0.278406116251077,-0.0128956429908818,0.462501576156016
"325","Lateral_OFC","Caudate",-1.273,0.002,0,0.22278840960733,0.0268015748342552,0.16918525993882,0.276391559275841,-0.0149101999661185,0.460487019180779
"326","Medial_OFC","Caudate",-1.273,0.002,0,0.192281121293382,0.0268015748342552,0.138677971624871,0.245884270961892,-0.0454174882800669,0.429979730866831
"327","MiddleFrontalGyrus","Caudate",-1.273,0.002,0,0.18512678715861,0.0268015748342552,0.131523637490099,0.23872993682712,-0.052571822414839,0.422825396732058
"328","SuperiorFrontalGyrus","Caudate",-1.273,0.002,0,0.229578724244524,0.0268015748342552,0.175975574576014,0.283181873913035,-0.00811988532892449,0.467277333817973
"329","Ventral_ACC","Caudate",-1.273,0.002,0,0.309044161378,0.0268015748342552,0.255441011709489,0.36264731104651,0.0713455518045512,0.546742770951449
"330","Dorsal_ACC","Putamen",-1.273,0.002,0,0.373105932913394,0.0268015748342552,0.319502783244884,0.426709082581904,0.135407323339945,0.610804542486843
"331","InferiorFrontalGyrus","Putamen",-1.273,0.002,0,0.269985480964101,0.0268015748342552,0.216382331295591,0.323588630632612,0.0322868713906525,0.50768409053755
"332","Lateral_OFC","Putamen",-1.273,0.002,0,0.20006768492882,0.0268015748342552,0.14646453526031,0.253670834597331,-0.0376309246446286,0.437766294502269
"333","Medial_OFC","Putamen",-1.273,0.002,0,0.181257932965775,0.0268015748342552,0.127654783297265,0.234861082634286,-0.0564406766076734,0.418956542539224
"334","MiddleFrontalGyrus","Putamen",-1.273,0.002,0,0.150964490308197,0.0268015748342552,0.0973613406396868,0.204567639976708,-0.0867341192652515,0.388663099881646
"335","SuperiorFrontalGyrus","Putamen",-1.273,0.002,0,0.2054263587657,0.0268015748342552,0.15182320909719,0.259029508434211,-0.0322722508077486,0.443124968339149
"336","Ventral_ACC","Putamen",-1.273,0.002,0,0.223382463229215,0.0268015748342552,0.169779313560704,0.276985612897725,-0.0143161463442339,0.461081072802663
"337","Dorsal_ACC","Accum",-0.273,0.002,0,0.270983758175595,0.0153073435303499,0.240369071114895,0.301598445236294,0.0373931110970126,0.504574405254177
"338","InferiorFrontalGyrus","Accum",-0.273,0.002,0,0.187783748427145,0.0153073435303489,0.157169061366447,0.218398435487843,-0.0458068986514365,0.421374395505727
"339","Lateral_OFC","Accum",-0.273,0.002,0,0.192187038410783,0.0153073435303489,0.161572351350086,0.222801725471481,-0.0414036086677983,0.425777685489365
"340","Medial_OFC","Accum",-0.273,0.002,0,0.231694865177887,0.0153073435303489,0.201080178117189,0.262309552238585,-0.001895781900695,0.465285512256469
"341","MiddleFrontalGyrus","Accum",-0.273,0.002,0,0.139426372622122,0.0153073435303489,0.108811685561425,0.17004105968282,-0.0941642744564593,0.373017019700704
"342","SuperiorFrontalGyrus","Accum",-0.273,0.002,0,0.195951063004594,0.0153073435303489,0.165336375943896,0.226565750065291,-0.0376395840739882,0.429541710083175
"343","Ventral_ACC","Accum",-0.273,0.002,0,0.332133173286091,0.0153073435303489,0.301518486225394,0.362747860346789,0.0985425262075097,0.565723820364673
"344","Dorsal_ACC","Caudate",-0.273,0.002,0,0.297644311662188,0.015307343530349,0.26702962460149,0.328258998722886,0.0640536645836062,0.53123495874077
"345","InferiorFrontalGyrus","Caudate",-0.273,0.002,0,0.241268396157654,0.015307343530349,0.210653709096956,0.271883083218352,0.00767774907907198,0.474859043236236
